user_id,item_id,behavior_type,user_geohash,user_item_category,time,item_geohash,item_item_category
61472535,132571976,1,,9559,2014-12-14 22,,
37357777,369995756,1,,6054,2014-12-09 18,,
40786964,295984711,1,,14006,2014-11-20 20,,
6926678,128174373,1,,4931,2014-12-14 10,,
65236751,220792641,1,,8095,2014-11-20 21,,
65236751,326945538,1,,4269,2014-12-18 21,,
70241210,313419390,1,96k6e5v,5232,2014-11-19 18,,
65949028,128655837,1,956oddc,13230,2014-12-11 17,,
106397319,178419246,1,,9261,2014-12-05 13,,
118814309,78205453,1,,1863,2014-12-01 20,,
24033530,337120811,1,,5894,2014-12-03 12,,
119879079,105118784,1,,10740,2014-11-29 10,,
119879079,273224944,1,,13230,2014-11-24 10,,
83813302,23301418,1,,5399,2014-12-08 09,,
10319860,316071550,1,,10258,2014-12-14 00,,
123842164,142354994,1,,6977,2014-11-22 17,,
1588051,389922865,1,,13230,2014-11-21 09,,
83813302,69797109,1,95ovcwt,1863,2014-11-24 16,,
11791459,373511777,1,,9397,2014-12-07 11,,
16676403,274847232,1,94dg9jd,9247,2014-12-04 13,,
88493429,353623333,1,,5399,2014-12-12 22,,
4082863,71722732,1,,13230,2014-11-26 21,,
107453308,36394492,1,,5894,2014-11-26 08,,
59480165,267732282,1,94ma6vi,2825,2014-12-14 08,,
17328648,307745670,1,,12921,2014-12-06 22,,
28808272,108711410,1,962403d,9397,2014-11-27 14,,
28808272,323320433,1,96241r2,11279,2014-12-01 21,,
67942365,61032876,1,95b9o4t,12855,2014-12-18 12,,
113250631,35236390,1,,3056,2014-12-16 20,,
54586263,243575552,1,95ridow,11279,2014-11-19 20,,
126784328,60312104,1,946jq7o,2825,2014-11-28 22,,
45926523,95671308,1,94lhlqk,10533,2014-11-21 19,,
53150140,22711034,1,,9412,2014-12-06 15,,
23740258,279983109,1,,9559,2014-12-13 21,,
69152695,185879514,1,99cth6s,10392,2014-11-18 15,,
59951693,128271866,1,,1601,2014-11-30 00,,1601
78329358,394983891,1,,5027,2014-12-02 16,,
81964332,198816634,1,,2825,2014-12-12 00,,
74775623,235525030,4,,13926,2014-11-24 11,,
9384380,326074214,1,94jcisw,5027,2014-12-16 19,,
3709994,61377366,1,,6513,2014-11-26 22,,
85336332,148757448,1,95qs0r7,7917,2014-11-21 19,,
48509295,254283762,1,,7140,2014-12-04 01,,7140
138301582,5453749,1,,9354,2014-12-01 16,,
139462332,165024629,1,,13230,2014-11-25 21,,
121528560,62920917,1,9hqcp5c,5894,2014-12-11 09,,
9996155,401296737,1,,8043,2014-12-12 22,,
121528560,348171369,1,,10533,2014-12-07 13,,
116166066,373218247,1,,11757,2014-11-22 08,,
121528560,76042117,1,,5376,2014-12-12 11,,
121528560,203162130,1,,6054,2014-12-13 16,,
103504610,204187671,1,,6054,2014-11-20 15,,
103504610,12654580,2,,10894,2014-12-03 04,,
27032913,314896749,1,,3064,2014-11-18 00,,3064
108995680,33261568,1,,9881,2014-12-03 00,,
12571684,315308866,1,,363,2014-12-16 23,,
28975138,130306730,1,,9518,2014-11-24 21,,
139435539,12233063,1,,14079,2014-12-18 18,,
28975138,84019991,1,,9637,2014-12-15 00,,
128161862,256223475,1,,4817,2014-12-11 08,,
139435539,73208254,1,,3673,2014-12-09 20,,
91214457,142714627,1,,3363,2014-12-14 00,,
48700638,334136228,1,,5027,2014-11-26 20,,
34578527,24670179,1,,2825,2014-12-15 15,,
28967361,153450704,1,,715,2014-12-18 15,,
3671315,160950160,1,,9130,2014-11-20 23,,
74534491,353197328,1,9r7lupe,3275,2014-12-06 17,,
113396592,76175830,1,,9807,2014-11-26 13,,
66737372,135712299,1,,10725,2014-11-19 07,,
88099922,8046409,1,,7767,2014-12-13 18,,
89302742,54718899,1,ffaegh0,5894,2014-11-18 22,,
98795231,301844045,1,99suwn7,8930,2014-12-12 21,,
85558599,303205878,1,,13500,2014-11-20 23,,13500
101287551,56513519,1,,11279,2014-12-05 10,,
16066732,265908580,1,,13892,2014-11-24 11,,
87104389,162539844,1,,5503,2014-11-24 00,,
18997016,68658502,1,95lkj63,3252,2014-12-09 19,,
38588481,81829584,1,,3628,2014-11-25 21,,
105419801,130009286,1,,231,2014-12-18 12,,
22901182,270343411,1,,7140,2014-11-28 09,,7140
22992522,156100882,1,9r7lvrt,2825,2014-12-01 17,,
46313814,34000498,1,94gdvbn,3662,2014-11-19 22,,
1525511,77970727,1,49u0s5u,5492,2014-12-13 23,,
56690952,193086152,1,,3378,2014-12-10 00,,
50062533,394497774,1,,24,2014-12-09 21,,24
57877811,192740999,1,,13230,2014-11-30 00,,
56690952,289369181,1,99ct2dt,5027,2014-12-06 15,,
74049444,43419097,1,9r5deb4,10533,2014-12-13 18,,
58483297,59706465,1,,3215,2014-11-30 22,,
82649107,207817041,1,95o3wm7,10740,2014-12-13 10,,
81586383,125458235,1,,8147,2014-12-03 14,,
81500257,305233439,1,,11279,2014-11-26 21,,
108903035,38817346,1,,8291,2014-12-12 21,,
8886191,204583714,1,,11379,2014-11-20 10,,
14051446,220469402,1,,10901,2014-11-18 10,,
47296218,223342553,1,,10984,2014-12-08 11,,
103600156,154431237,1,,3783,2014-12-14 21,,
119149297,252180551,1,,8291,2014-11-20 22,,
51492142,168744097,1,95ip4f5,9835,2014-11-28 22,,
51492142,379081305,1,,9835,2014-11-28 23,,
109928088,385927984,1,,10821,2014-12-12 09,,
17362237,229509046,1,,7995,2014-11-30 07,,7995
71376321,23627565,1,,10920,2014-12-06 22,,10920
125227357,209698394,1,,5894,2014-12-17 08,,
21465106,81616137,4,,8792,2014-12-06 23,,8792
56708793,112273456,1,,451,2014-12-17 13,,
3840121,297061795,1,,989,2014-12-01 22,,
68302542,121179455,1,9qwgrvs,1486,2014-12-02 22,,
32728520,106272048,3,9r5gvmg,7957,2014-12-07 09,,
63245692,110335209,1,95rau1o,1385,2014-11-30 11,,
62781637,304142312,4,,11270,2014-12-17 10,,
85867746,26103994,1,,7639,2014-11-22 10,,
94616722,307870712,1,941u3vc,9833,2014-12-12 21,,
75981766,263477089,1,96knggr,9833,2014-11-29 23,,
76314785,263998334,2,,5141,2014-11-23 07,,5141
79359253,205681021,1,,5399,2014-12-03 20,,
93834577,326866641,1,,5894,2014-12-18 20,,
72295163,244194490,1,94a250s,4296,2014-11-19 19,,
8499885,379904431,1,,9933,2014-12-01 11,,9933
119653720,58689661,1,,6513,2014-12-05 12,,
91910769,23454340,1,,2415,2014-12-08 17,,
92397827,340934227,1,,6000,2014-12-17 07,,
138891580,308724564,1,,3892,2014-11-21 14,,
16911051,214968083,1,,10804,2014-12-03 19,,
109613455,379163855,1,95w9me6,8877,2014-12-10 20,,
21038500,188257014,1,96plsco,9517,2014-11-23 18,,
132469710,109831201,1,99s9v5u,12914,2014-12-13 17,,
122169205,163512271,1,,6000,2014-12-08 16,,
65305165,92564770,1,,9835,2014-12-11 00,,
43855246,252544062,1,,11763,2014-11-24 22,,
86696356,334727964,4,969v5ca,10753,2014-12-12 09,,
74873040,133221337,1,,4370,2014-11-29 22,,
67268928,342157605,1,,2825,2014-12-08 15,,
67268928,140276554,1,,1863,2014-12-07 11,,
67268928,145546827,1,,7957,2014-11-29 10,,
82705001,158137526,1,9rn9f2h,10223,2014-12-13 12,,
44880226,236122856,1,,13907,2014-11-21 13,,
68264472,396008097,1,,3798,2014-12-08 21,,
83062037,97942819,1,,10223,2014-11-23 23,,
83062037,260071575,1,99nflmt,2015,2014-12-07 12,,2015
12252570,71798396,1,,6327,2014-12-11 00,,
86756157,341373134,1,94nes0h,3628,2014-12-02 19,,
4225412,43236638,1,,3662,2014-11-24 23,,
87603845,121699902,1,,5894,2014-11-24 22,,
96183219,313245566,1,,5273,2014-11-20 19,,5273
61121803,185373924,1,,10431,2014-12-01 15,,10431
19805334,361458209,1,,11279,2014-11-26 20,,
9900390,302198579,1,,5388,2014-12-17 22,,
25499177,197757650,1,,5993,2014-12-11 13,,5993
103412418,372326241,1,,3363,2014-11-28 14,,
73135493,250638485,1,95f7rr9,8526,2014-12-15 12,,
92454730,8497549,1,947bmbd,11406,2014-12-16 23,,11406
12833799,322583735,1,954g374,6344,2014-12-14 09,,
95198382,277920193,1,951we1n,4370,2014-11-18 17,,
52660721,90270296,1,9ptppk6,13713,2014-11-20 13,,
79107813,269845473,1,,5027,2014-12-01 21,,
8034995,189975106,1,947uei2,3960,2014-11-21 13,,3960
83802493,339008391,1,,5894,2014-12-02 16,,
52660721,71841548,1,9ptppko,5399,2014-12-15 21,,
27625049,67520376,1,,5232,2014-12-12 11,,
53027024,185703088,1,ffad5mi,10533,2014-12-02 17,,
6452476,346852402,1,946l6pm,5388,2014-11-28 22,,
52534043,181351721,1,,12772,2014-12-07 07,,
1866742,37831712,3,,13230,2014-11-27 19,,
52534043,21403303,1,,5141,2014-12-11 00,,5141
53027024,124190138,1,ffad5ib,13230,2014-12-02 17,,
53051494,209978115,1,,1650,2014-11-21 16,,
59921221,267090411,1,9rdm2gm,9516,2014-11-20 11,,
142120051,118445156,1,9q92dap,5271,2014-12-08 18,,
106300508,114087593,1,,5399,2014-12-17 20,,
71251121,114549310,1,,8639,2014-12-08 08,,
121306092,281267444,3,,13041,2014-12-09 13,,
115557934,125288094,1,,5543,2014-11-23 10,,5543
71251121,258775135,1,,5232,2014-12-12 17,,
29091169,365466113,1,ffadhuq,4382,2014-12-15 22,,
87594845,218908730,1,,3381,2014-11-25 08,,
22981352,118999625,1,,11790,2014-12-01 10,,
83546635,210421971,1,,7985,2014-12-07 22,,
41907729,191028878,1,94fr10v,1488,2014-12-03 21,,
9551296,152203634,1,94naqoc,11279,2014-12-12 14,,
53788912,335317222,1,,6648,2014-11-18 19,,6648
67312926,77521907,1,,7549,2014-12-12 23,,
67312926,124947875,1,,5749,2014-12-13 09,,
5315279,248391758,3,,10533,2014-12-10 23,,
17908580,220925121,1,,4370,2014-12-01 06,,
132718416,87176944,3,,13831,2014-11-23 10,,
34830417,49002319,1,,3368,2014-12-13 01,,3368
16908520,188396031,1,,7027,2014-11-27 12,,
44041747,24792466,2,,3783,2014-11-30 14,,
47439748,374291507,1,,888,2014-12-04 08,,
110128323,320767603,1,ffsn6e9,5503,2014-12-02 19,,
55265236,68866256,1,,4364,2014-11-25 12,,
55265236,289003385,1,9hq4etn,13041,2014-12-17 10,,
66412678,120214036,1,99b20ks,7393,2014-12-14 17,,7393
70515959,140650209,1,94cp0ta,7876,2014-12-07 09,,7876
40211203,207500864,1,,10392,2014-12-10 20,,
40211203,104674693,1,,7957,2014-12-01 09,,
128213972,239393652,1,9qkroer,5027,2014-12-11 23,,
65143114,232574818,1,,5232,2014-12-14 23,,
75287920,283410683,1,95rwbs3,3472,2014-11-18 12,,
77055357,15749754,1,9qkdnr0,11771,2014-12-16 21,,
83158116,397185138,1,,11311,2014-12-11 01,,
72391765,140855947,1,,10392,2014-12-04 12,,
77055357,367406928,1,9qkdn5q,10135,2014-12-08 11,,
5875750,361850325,1,,13763,2014-12-15 16,,
101734993,378022465,1,,3381,2014-11-23 14,,
112142417,381386021,1,,5388,2014-11-28 21,,
109084676,379884887,1,,11454,2014-12-02 04,,
93897008,361132111,1,,5503,2014-12-17 22,,
128500027,197241513,1,,7591,2014-11-20 00,,
135667654,198896084,1,,9155,2014-11-30 12,,9155
114779189,175398656,1,,9614,2014-11-23 15,,9614
61596634,57447000,1,,13515,2014-11-21 23,,
65667723,396733376,1,,13823,2014-11-22 23,,
58479383,297236814,1,993u1h6,12560,2014-12-03 19,,
47874120,137939591,1,,11279,2014-12-01 22,,
50777514,180230029,1,94i0tmc,444,2014-11-29 17,,
16141923,102033098,1,,5027,2014-11-18 21,,
65504626,243108551,1,,2828,2014-12-03 11,,
7254306,17012330,1,,7619,2014-12-01 15,,7619
7366396,230778023,1,9refgpf,107,2014-12-11 21,,
124561281,372272816,1,,4676,2014-12-18 12,,
8350359,376226164,1,,3687,2014-12-02 20,,
92156910,318479580,1,946vkvd,1313,2014-11-18 12,,
15386874,45822268,1,96knbf6,11552,2014-12-15 07,,
19581999,157144360,1,,1421,2014-12-01 00,,
129558614,389974501,1,,5395,2014-12-02 01,,
31663890,228760217,1,,3673,2014-11-22 20,,
119681430,122743456,1,95bp4ob,7205,2014-11-30 09,,
129903163,403441556,1,,7957,2014-12-13 22,,
29669124,253976157,1,,939,2014-12-02 16,,
51085123,171912872,1,,11991,2014-12-04 18,,11991
75844368,134856237,1,951o9ce,10501,2014-12-17 22,,10501
116601793,31049387,1,,438,2014-11-29 00,,438
96865786,129118222,1,9rdmca3,6054,2014-12-12 22,,
106457937,93495938,1,9qvq9r6,6945,2014-12-13 09,,
2227874,232960309,1,99nfave,3472,2014-11-28 19,,
90539396,61107775,1,99chrfb,6000,2014-12-14 20,,
21023173,164940739,1,,1863,2014-12-01 12,,
104777513,39541207,1,,3271,2014-12-08 22,,
74285031,372114844,1,955lnvw,9790,2014-12-04 20,,
99346682,63387513,1,,5503,2014-12-05 18,,
99346682,134433867,1,,9517,2014-11-27 15,,
99346682,63219804,1,,5027,2014-11-29 20,,
36964346,312781448,2,,9397,2014-11-18 21,,
53438473,73761262,1,,1863,2014-11-23 09,,
99346682,244427759,3,,13932,2014-12-17 21,,
72820368,254954942,1,,6825,2014-12-04 19,,
125823342,137356059,1,,9835,2014-12-12 21,,
134904941,186550628,1,,2883,2014-12-12 20,,
134473908,94074811,1,,11475,2014-12-16 19,,
134473908,313561139,1,,10567,2014-11-28 19,,
15381495,298407480,1,,11091,2014-12-02 09,,
86863108,262689296,1,,3275,2014-12-07 03,,
10027039,58096891,1,,1863,2014-12-10 15,,
66924694,26551324,1,,14079,2014-12-17 15,,
66145288,40020086,1,,552,2014-11-29 00,,
66145288,13480050,1,,11623,2014-11-27 20,,
66145288,358442473,1,,6748,2014-12-16 22,,
61644490,47326368,1,,6669,2014-12-09 23,,
12373370,257560398,1,,1863,2014-11-24 00,,
88110636,169373273,1,9q24ur7,3472,2014-12-04 19,,
60575815,230507443,1,,13230,2014-11-28 07,,
76777269,179462350,1,,6513,2014-12-01 20,,
50343169,189457633,1,97la6tb,4537,2014-12-18 20,,
142358910,321277758,1,942jfis,9752,2014-12-13 07,,
11910007,191218047,1,,13041,2014-11-24 14,,
28720302,139717417,1,,11695,2014-12-06 22,,
89831149,286089136,1,,13404,2014-11-20 00,,
132614507,397749437,1,95rwb3v,6000,2014-11-21 14,,
85822276,403780738,1,,552,2014-12-06 12,,
134499562,75429874,1,95q0wdi,10431,2014-12-01 21,,10431
137384149,66148696,1,9rj44ll,4370,2014-12-09 08,,
138735272,273943881,1,,8270,2014-11-19 07,,8270
10211498,375156755,1,99s4g6j,11047,2014-12-09 21,,
57175975,193291486,1,,13230,2014-12-12 09,,
58238111,58608702,1,999qw74,6513,2014-12-12 13,,
65629361,320161899,1,,8099,2014-11-26 07,,8099
138643458,19170547,1,,1488,2014-11-29 19,,
11346135,391785602,1,,13230,2014-12-16 15,,
74593955,369802235,1,,437,2014-12-02 14,,
76937095,340550253,4,,4280,2014-11-20 09,,
35126807,7631303,1,,3424,2014-12-03 17,,
23260181,252160124,1,,5653,2014-11-20 15,,
84080163,119138725,1,,9614,2014-12-01 15,,9614
139471492,342587919,1,,5773,2014-11-25 18,,
139471492,335451463,1,,9569,2014-11-27 12,,9569
140723279,267268120,1,946hun0,5399,2014-12-08 12,,
24062806,194007419,1,,5232,2014-12-10 06,,
42851945,270167761,1,,12855,2014-12-18 20,,
42723928,154482005,1,,6512,2014-12-13 20,,
104541497,2405207,1,95116uf,12230,2014-12-06 07,,
134377639,83769064,1,mtj0ut5,8849,2014-12-16 20,,
57097264,242518164,1,,10894,2014-11-22 21,,
63164461,70927608,1,,3544,2014-11-28 08,,
45649071,445011,3,ffbu6u4,2261,2014-12-09 17,,
65257068,366042021,1,96awajq,14079,2014-12-17 16,,
75288002,51594957,1,,1863,2014-12-03 18,,
84308150,147053227,1,9rnctnu,5269,2014-11-26 22,,
89962630,215126885,1,,9559,2014-11-25 17,,
94645713,192004084,1,,9516,2014-12-03 11,,
117902605,383296642,1,,13515,2014-11-28 10,,
103963543,15418936,1,,5399,2014-12-02 18,,
131275408,43804013,1,9r6njq1,14079,2014-11-24 12,,
23367131,211056997,1,,7299,2014-12-13 00,,
36738292,231111203,1,,10431,2014-12-18 00,,10431
24217106,312744857,1,9713q9u,6936,2014-12-17 20,,
24217106,380584075,1,9713q4v,5503,2014-12-13 21,,
29776188,263482668,1,,12688,2014-11-20 20,,12688
88120786,317287427,1,,6513,2014-11-29 09,,
36306202,173893247,1,94jbnne,5232,2014-12-10 12,,
81322348,42800717,1,,11279,2014-12-09 19,,
111842678,87630600,1,9rf56q6,3613,2014-11-23 19,,
81611585,231100890,1,97lbusv,5127,2014-12-11 07,,
113693068,248229604,1,,8050,2014-12-01 17,,
85497599,328616832,1,,10290,2014-12-16 01,,10290
37573814,257142584,1,9rgsu2b,7572,2014-11-25 23,,7572
138856687,115663978,1,,11824,2014-11-25 13,,
138856687,308637565,1,9r7ha5f,5027,2014-12-12 19,,
103472750,111940417,1,9q29rka,10209,2014-11-29 20,,
103472750,305175872,1,,242,2014-12-05 09,,
118525064,232452057,3,,7843,2014-12-07 21,,
64597982,67081974,1,9479q0n,6825,2014-12-09 16,,
33116829,214040047,3,,939,2014-11-20 16,,
100853561,190731159,1,954abkl,14079,2014-11-24 18,,
52763242,123601142,1,,12919,2014-11-18 08,,12919
123006501,189725035,1,,5399,2014-12-01 20,,
75160982,262424568,1,95q666m,11622,2014-12-09 19,,
80528162,365506597,1,9rg0rn4,5395,2014-12-18 20,,
99393465,323144159,1,9509gan,5399,2014-12-08 22,,
102011432,382402133,1,,10265,2014-11-27 06,,
108212684,31155354,2,,13230,2014-12-04 03,,
108212684,312418953,1,955an95,6344,2014-11-30 09,,
108212684,52359146,1,955an4i,5438,2014-11-28 20,,
108212684,153343191,1,,6054,2014-12-04 23,,
104003037,98721173,1,,11279,2014-11-29 23,,
102456563,183282166,1,,1863,2014-12-07 15,,
11682531,303375702,1,95wjog4,6513,2014-11-27 21,,
127552225,374420282,1,,13230,2014-11-25 23,,
130806899,40001665,1,mtlpctk,6000,2014-11-30 15,,
108770715,64485725,1,9rfri5w,5395,2014-12-11 18,,
133946364,377896517,1,99vt04f,14033,2014-12-01 18,,
134658118,115250788,1,,5468,2014-12-02 12,,
24356634,305294151,1,97qi1m9,5365,2014-12-17 19,,
27115433,212160958,1,,9757,2014-11-21 21,,9757
131240843,316342240,1,,4370,2014-12-11 09,,
43284343,385790582,1,,8877,2014-12-15 10,,
34997471,350394561,1,,552,2014-12-12 17,,
51435164,136196798,1,951h0oe,11279,2014-12-09 15,,
42089925,199148157,2,95d1ga4,6513,2014-12-15 19,,
56053530,251987603,1,,6648,2014-11-23 22,,6648
114726208,380325011,1,95u7erm,9516,2014-12-08 20,,
114726208,222598305,1,95u7ehq,5894,2014-11-22 22,,
68412184,243039421,1,,5749,2014-12-13 21,,
71090781,404102478,1,9rf5b36,1169,2014-12-18 10,,1169
83334493,20592536,1,,7146,2014-12-18 22,,
83334493,101626664,1,9rm17b0,11279,2014-12-12 20,,
74952849,173794715,1,99cjhds,5503,2014-12-06 13,,
101791582,47682513,1,,7708,2014-12-04 09,,
104994810,3871958,1,,1504,2014-11-28 19,,
99241118,330862188,1,96ecgmq,1843,2014-12-03 23,,
107936760,153231029,1,,10544,2014-12-18 13,,10544
36703106,47599652,1,mtj6jbh,5894,2014-11-28 21,,
48793683,22004949,1,,10590,2014-12-12 21,,
13869219,398933323,1,9p270v1,7549,2014-12-07 20,,
29689901,253181230,1,,13109,2014-12-17 10,,
139199517,164858056,1,97kv6eg,2298,2014-12-06 09,,
41584192,290591287,1,,11757,2014-12-05 12,,
55605483,367217821,1,9564tpt,446,2014-12-16 22,,
39445216,287437515,1,9tac36m,10258,2014-11-23 22,,
39445216,68014559,1,9tac3qc,10258,2014-11-23 22,,
99651145,154277484,1,,10049,2014-11-22 22,,
99651145,150186308,1,,10662,2014-11-30 12,,10662
120330409,136966084,1,,14033,2014-12-12 09,,
128246403,367682236,1,,12268,2014-12-03 22,,
123952685,52505374,1,,3156,2014-12-10 21,,
12214179,217234367,3,95rind5,8879,2014-12-18 07,,
135582975,123790091,1,,6255,2014-12-10 21,,
3695398,204079060,1,95a57q3,7876,2014-12-16 12,,7876
413178,120770237,1,,9820,2014-11-21 23,,
61811087,65420209,1,9r2t9dj,7428,2014-11-30 20,,
71201867,68488323,1,,5232,2014-12-08 19,,
71201867,184737186,1,,2175,2014-11-25 18,,
122231018,336062127,1,953usbp,856,2014-11-29 09,,
13872334,129301034,1,95rijii,13230,2014-12-07 07,,
116349225,33527334,1,,10741,2014-12-03 16,,
27626311,348106687,1,9p0npuk,10223,2014-11-21 13,,
130011402,213116901,1,94g3dgh,1863,2014-11-23 15,,
99750042,54211665,1,,9516,2014-12-05 15,,
99750042,185691647,1,94nemal,3783,2014-12-12 12,,
88865653,288756795,1,9h99wr6,7594,2014-12-13 14,,
85862488,220109287,1,,997,2014-12-16 07,,997
88865653,179094709,1,9h99w5d,13230,2014-12-12 13,,
141003659,392818147,1,946pw9w,9836,2014-11-22 17,,
71406451,174867832,1,,5503,2014-11-18 04,,
78462766,358242224,2,,1121,2014-12-17 20,,
74232355,93726779,1,,10894,2014-12-02 03,,
97733928,396000097,1,,11279,2014-11-22 21,,
90690816,57492754,1,,5908,2014-12-09 19,,
24690079,228081441,1,,4296,2014-11-22 23,,
37648682,234907054,1,,5395,2014-12-04 20,,
80775941,95448393,1,9476vs5,10661,2014-11-24 16,,
80775941,180432042,1,,5388,2014-11-24 18,,
108039936,205959689,1,94cv7dl,7233,2014-11-22 23,,7233
97181356,263284794,1,95ri7sw,3271,2014-12-14 22,,
69240582,228350476,1,,1385,2014-11-23 08,,
132203237,162531359,1,mtobqdj,10894,2014-12-05 12,,
2502524,119464606,1,ffadr7e,9807,2014-11-28 11,,
27601431,381600215,1,,12863,2014-12-16 19,,
34163245,270316509,1,,2825,2014-12-05 10,,
34166947,201736687,1,,8991,2014-12-09 01,,
71238931,199029486,1,mtobgne,6054,2014-11-29 19,,
103548522,309245869,1,95ggqrb,1963,2014-12-16 21,,1963
108472858,266227018,1,,1518,2014-11-26 11,,
134377639,326693147,3,,3928,2014-12-10 12,,
109410073,401005197,1,mtj0vtr,9423,2014-12-02 07,,
109522508,400649951,1,,3424,2014-11-25 10,,
138387712,159753358,1,,6512,2014-12-15 23,,
116259421,58884025,1,,6054,2014-11-19 05,,
117801453,259935155,1,95lkv1e,3833,2014-11-25 21,,
43592945,57114109,1,9rhhgp5,8365,2014-12-04 10,,
32845489,14376536,1,ffaelor,7549,2014-12-05 20,,
127958351,362514951,1,,6344,2014-12-10 16,,
34194469,353835589,4,96cipik,5027,2014-11-30 17,,
25040950,71077656,3,9qtc1mv,9397,2014-11-24 16,,
5798831,265326454,1,,7311,2014-12-18 18,,7311
133113110,298636481,1,,11652,2014-12-11 10,,
62393322,316563549,1,,12406,2014-12-14 23,,
6101177,295899969,1,,5749,2014-11-22 19,,
75321622,43990183,1,,3783,2014-11-18 21,,
57447913,21076295,1,,7957,2014-11-22 23,,
49841922,138356509,1,,5689,2014-12-04 09,,
112673625,392101092,1,94h6bg5,2825,2014-11-29 23,,
43052420,254607427,1,,9569,2014-11-30 22,,9569
112673625,176848057,1,94h6bn1,5894,2014-12-13 22,,
81037956,120087070,1,99vskw0,12326,2014-12-06 16,,12326
105805037,108963126,1,,3628,2014-12-07 20,,
119638820,240975828,1,,10544,2014-11-22 15,,10544
100644641,319830419,1,,13500,2014-12-14 16,,13500
106672791,198274706,1,97wi22h,7205,2014-12-07 21,,
114054067,291721137,1,,1863,2014-11-30 12,,
83262957,350189646,1,,5271,2014-11-26 19,,
134051339,281712658,1,,13727,2014-12-15 22,,
114054067,319670954,1,,8877,2014-11-24 21,,
115121430,140896245,1,,4651,2014-11-19 09,,
124052343,102454901,1,,8874,2014-12-10 20,,
97595347,311809505,1,,5027,2014-11-29 23,,
103802946,333075197,1,,8907,2014-11-20 21,,
142450275,230595786,1,9r59rh6,552,2014-12-08 20,,
4913,217752112,1,,3431,2014-12-15 22,,
52580712,40187228,1,,8077,2014-12-07 16,,
21973088,388438649,1,,7957,2014-11-24 00,,
21973088,40309810,1,9q1mtd9,6575,2014-12-12 19,,
125912657,10402526,3,,12189,2014-11-30 20,,
30717687,327974438,1,,5027,2014-12-15 21,,
75225256,349003373,1,94m23fh,4605,2014-12-18 09,,
43294769,75121510,1,,2825,2014-12-12 01,,
86674738,13909425,1,9r5db0i,8627,2014-11-18 15,,
75888387,273565443,1,,14079,2014-12-15 22,,
